Molecule|Datafile|Disp2 (CCD)|Disp20|Disp21|Disp22 (S) (CCD)|Disp22 (SDQ)|Disp22 (T)|Disp22 (T) (CCD)|Dispersion|Electrostatics|Elst10,r|Elst12,r|Est. Disp22 (T)|Exch-Disp20|Exch-Ind20,r|Exch-Ind22|Exch10|Exch10(S^2)|Exch11(S^2)|Exch12(S^2)|Exchange|Ind20,r|Induction|InteractionEnergy|delta HF,r (2)|delta MP2,r (2)
ethylammonium#chloride|0036|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-5.174|-259.078|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|5.993|N/A|-14.498|-272.758|N/A|N/A
ethylammonium#chloride|0200|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-7.188|-359.036|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|12.736|N/A|-35.639|-389.127|N/A|N/A
ethylammonium#chloride|0201|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-7.050|-357.791|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|12.334|N/A|-35.188|-387.695|N/A|N/A
ethylammonium#chloride|0202|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-6.915|-356.557|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|11.945|N/A|-34.745|-386.272|N/A|N/A
ethylammonium#chloride|0203|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-6.783|-355.333|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|11.569|N/A|-34.308|-384.855|N/A|N/A
ethylammonium#chloride|0204|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-6.653|-354.12|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|11.205|N/A|-33.878|-383.446|N/A|N/A
ethylammonium#chloride|0205|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-6.527|-352.916|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|10.853|N/A|-33.454|-382.045|N/A|N/A
ethylammonium#chloride|0206|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-6.402|-351.723|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|10.512|N/A|-33.037|-380.651|N/A|N/A
ethylammonium#chloride|0207|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-6.281|-350.539|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|10.182|N/A|-32.627|-379.264|N/A|N/A
ethylammonium#chloride|0208|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-6.161|-349.364|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|9.862|N/A|-32.223|-377.886|N/A|N/A
ethylammonium#chloride|0209|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-6.045|-348.199|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|9.553|N/A|-31.824|-376.515|N/A|N/A
ethylammonium#chloride|0210|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-5.930|-347.043|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|9.254|N/A|-31.432|-375.151|N/A|N/A
ethylammonium#chloride|0211|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-5.818|-345.896|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|8.965|N/A|-31.046|-373.796|N/A|N/A
ethylammonium#chloride|0212|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-5.708|-344.759|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|8.684|N/A|-30.666|-372.448|N/A|N/A
ethylammonium#chloride|0213|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-5.601|-343.63|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|8.413|N/A|-30.291|-371.108|N/A|N/A
ethylammonium#chloride|0214|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-5.495|-342.51|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|8.151|N/A|-29.921|-369.776|N/A|N/A
ethylammonium#chloride|0215|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-5.391|-341.398|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|7.897|N/A|-29.558|-368.45|N/A|N/A
ethylammonium#chloride|0216|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-5.289|-340.295|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|7.651|N/A|-29.199|-367.133|N/A|N/A
ethylammonium#chloride|0217|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-5.190|-339.2|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|7.413|N/A|-28.846|-365.824|N/A|N/A
ethylammonium#chloride|0218|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-5.093|-338.114|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|7.182|N/A|-28.498|-364.523|N/A|N/A
ethylammonium#chloride|0219|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.998|-337.035|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|6.959|N/A|-28.155|-363.229|N/A|N/A
ethylammonium#chloride|0220|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.904|-335.965|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|6.743|N/A|-27.817|-361.944|N/A|N/A
ethylammonium#chloride|0221|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.813|-334.903|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|6.533|N/A|-27.483|-360.666|N/A|N/A
ethylammonium#chloride|0222|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.723|-333.848|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|6.331|N/A|-27.155|-359.395|N/A|N/A
ethylammonium#chloride|0223|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.635|-332.801|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|6.135|N/A|-26.831|-358.132|N/A|N/A
ethylammonium#chloride|0224|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.549|-331.762|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|5.945|N/A|-26.512|-356.878|N/A|N/A
ethylammonium#chloride|0225|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.465|-330.73|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|5.761|N/A|-26.197|-355.631|N/A|N/A
ethylammonium#chloride|0226|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.382|-329.705|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|5.583|N/A|-25.887|-354.391|N/A|N/A
ethylammonium#chloride|0227|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.301|-328.688|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|5.411|N/A|-25.581|-353.16|N/A|N/A
ethylammonium#chloride|0228|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.222|-327.678|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|5.244|N/A|-25.280|-351.936|N/A|N/A
ethylammonium#chloride|0229|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.144|-326.675|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|5.082|N/A|-24.982|-350.719|N/A|N/A
ethylammonium#chloride|0230|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.067|-325.679|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|4.925|N/A|-24.689|-349.51|N/A|N/A
ethylammonium#chloride|0231|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-3.993|-324.69|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|4.774|N/A|-24.400|-348.309|N/A|N/A
ethylammonium#chloride|0232|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-3.920|-323.708|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|4.627|N/A|-24.115|-347.115|N/A|N/A
ethylammonium#chloride|0233|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-3.848|-322.732|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|4.485|N/A|-23.833|-345.928|N/A|N/A
ethylammonium#chloride|0234|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-3.778|-321.763|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|4.347|N/A|-23.556|-344.75|N/A|N/A
ethylammonium#chloride|0235|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-8.152|-367.362|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|15.685|N/A|-38.741|-398.569|N/A|N/A
ethylammonium#chloride|0236|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-8.007|-366.15|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|15.227|N/A|-38.280|-397.21|N/A|N/A
ethylammonium#chloride|0237|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-7.865|-364.948|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|14.782|N/A|-37.826|-395.857|N/A|N/A
ethylammonium#chloride|0238|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-7.725|-363.756|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|14.351|N/A|-37.379|-394.51|N/A|N/A
ethylammonium#chloride|0239|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-7.589|-362.573|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|13.933|N/A|-36.939|-393.168|N/A|N/A
ethylammonium#chloride|0240|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-7.454|-361.4|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|13.527|N/A|-36.505|-391.833|N/A|N/A
ethylammonium#chloride|0241|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-7.322|-360.236|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|13.133|N/A|-36.077|-390.503|N/A|N/A
ethylammonium#chloride|0242|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-7.193|-359.082|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|12.751|N/A|-35.656|-389.18|N/A|N/A
ethylammonium#chloride|0243|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-7.066|-357.936|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|12.380|N/A|-35.241|-387.862|N/A|N/A
ethylammonium#chloride|0244|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-6.942|-356.799|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|12.021|N/A|-34.831|-386.551|N/A|N/A
ethylammonium#chloride|0245|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-6.819|-355.671|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|11.672|N/A|-34.428|-385.247|N/A|N/A
ethylammonium#chloride|0260|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-13.181|-403.565|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|34.622|N/A|-53.966|-436.089|N/A|N/A
ethylammonium#chloride|0263|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.971|-336.733|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|6.897|N/A|-28.059|-362.867|N/A|N/A
ethylammonium#chloride|0264|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.886|-335.751|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|6.700|N/A|-27.749|-361.686|N/A|N/A
ethylammonium#chloride|0265|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.802|-334.774|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|6.508|N/A|-27.443|-360.511|N/A|N/A
ethylammonium#chloride|0266|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.719|-333.805|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|6.323|N/A|-27.142|-359.343|N/A|N/A
ethylammonium#chloride|0281|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-32.177|-479.146|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|116.705|N/A|-53.790|-448.408|N/A|N/A
ethylammonium#chloride|0282|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-28.382|-462.329|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|95.651|N/A|-50.571|-445.63|N/A|N/A
ethylammonium#chloride|0283|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-24.279|-443.688|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|74.612|N/A|-46.776|-440.131|N/A|N/A
ethylammonium#chloride|0284|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-21.443|-430.35|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|61.185|N/A|-43.934|-434.542|N/A|N/A
ethylammonium#chloride|0285|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-18.373|-415.292|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|47.771|N/A|-40.624|-426.518|N/A|N/A
ethylammonium#chloride|0286|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-16.246|-404.328|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|39.209|N/A|-38.163|-419.528|N/A|N/A
ethylammonium#chloride|0287|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-14.372|-394.175|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|32.196|N/A|-35.858|-412.209|N/A|N/A
ethylammonium#chloride|0288|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-12.339|-382.456|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|25.184|N/A|-33.184|-402.794|N/A|N/A
ethylammonium#chloride|0289|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-10.927|-373.748|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|20.703|N/A|-31.198|-395.169|N/A|N/A
ethylammonium#chloride|0290|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-9.396|-363.576|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|16.218|N/A|-28.892|-385.645|N/A|N/A
ethylammonium#chloride|0291|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-8.333|-355.937|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|13.349|N/A|-27.176|-378.098|N/A|N/A
ethylammonium#chloride|0292|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-7.396|-348.688|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|10.992|N/A|-25.567|-370.659|N/A|N/A
ethylammonium#chloride|0293|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-6.378|-340.114|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|8.630|N/A|-23.694|-361.557|N/A|N/A
ethylammonium#chloride|0294|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-5.670|-333.604|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|7.115|N/A|-22.298|-354.457|N/A|N/A
ethylammonium#chloride|0295|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-5.044|-327.374|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|5.869|N/A|-20.986|-347.534|N/A|N/A
ethylammonium#chloride|0296|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.492|-321.399|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|4.844|N/A|-19.752|-340.799|N/A|N/A
ethylammonium#chloride|0297|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-3.891|-314.259|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|3.813|N/A|-18.313|-332.649|N/A|N/A
ethylammonium#chloride|0298|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-3.473|-308.788|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|3.151|N/A|-17.238|-326.348|N/A|N/A
ethylammonium#chloride|0299|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-3.103|-303.515|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|2.605|N/A|-16.226|-320.239|N/A|N/A
ethylammonium#chloride|0300|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-2.775|-298.427|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|2.154|N/A|-15.275|-314.323|N/A|N/A
ethylammonium#chloride|0301|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-2.417|-292.31|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|1.700|N/A|-14.164|-307.19|N/A|N/A
ethylammonium#chloride|0302|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-2.167|-287.597|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|1.407|N/A|-13.334|-301.691|N/A|N/A
ethylammonium#chloride|0303|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-1.945|-283.036|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|1.165|N/A|-12.553|-296.369|N/A|N/A
ethylammonium#chloride|0304|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-1.748|-278.618|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.965276|N/A|-11.819|-291.22|N/A|N/A
ethylammonium#chloride|0305|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-1.533|-273.286|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.763308|N/A|-10.963|-285.019|N/A|N/A
ethylammonium#chloride|0306|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-1.380|-269.165|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.63285|N/A|-10.323|-280.235|N/A|N/A
ethylammonium#chloride|0307|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-1.245|-265.165|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.524881|N/A|-9.723|-275.608|N/A|N/A
ethylammonium#chloride|0308|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-1.125|-261.281|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.435473|N/A|-9.158|-271.129|N/A|N/A
ethylammonium#chloride|0309|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-1.018|-257.508|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.361411|N/A|-8.628|-266.791|N/A|N/A
ethylammonium#chloride|0311|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-10.958|-388.718|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|25.557|N/A|-47.381|-421.5|N/A|N/A
ethylammonium#chloride|0312|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-9.999|-381.814|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|21.977|N/A|-44.480|-414.316|N/A|N/A
ethylammonium#chloride|0315|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-7.620|-362.843|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|14.027|N/A|-37.039|-393.474|N/A|N/A
ethylammonium#chloride|0316|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-6.966|-357.026|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|12.092|N/A|-34.913|-386.813|N/A|N/A
ethylammonium#chloride|0317|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-6.372|-351.432|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|10.430|N/A|-32.936|-380.31|N/A|N/A
ethylammonium#chloride|0318|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-5.832|-346.044|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|9.002|N/A|-31.096|-373.971|N/A|N/A
ethylammonium#chloride|0319|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-5.340|-340.849|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|7.774|N/A|-29.379|-367.795|N/A|N/A
ethylammonium#chloride|0320|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.893|-335.835|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|6.717|N/A|-27.776|-361.787|N/A|N/A
ethylammonium#chloride|0321|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.486|-330.989|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|5.807|N/A|-26.276|-355.944|N/A|N/A
ethylammonium#chloride|0322|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.115|-326.301|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|5.023|N/A|-24.872|-350.266|N/A|N/A
ethylammonium#chloride|0323|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-3.778|-321.763|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|4.347|N/A|-23.556|-344.75|N/A|N/A
ethylammonium#chloride|0328|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-21.345|-454.48|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|84.394|N/A|-49.154|-440.585|N/A|N/A
ethylammonium#chloride|0329|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-15.857|-422.694|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|52.343|N/A|-41.815|-428.024|N/A|N/A
ethylammonium#chloride|0330|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-12.227|-399.479|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|34.380|N/A|-36.431|-413.758|N/A|N/A
ethylammonium#chloride|0331|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-9.164|-377.331|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|21.532|N/A|-31.364|-396.327|N/A|N/A
ethylammonium#chloride|0332|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-6.899|-358.242|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|13.554|N/A|-27.112|-378.699|N/A|N/A
ethylammonium#chloride|0333|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-5.381|-343.213|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|9.019|N/A|-23.872|-363.448|N/A|N/A
ethylammonium#chloride|0334|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.088|-328.018|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|5.728|N/A|-20.720|-347.098|N/A|N/A
ethylammonium#chloride|0335|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-3.218|-315.751|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|3.840|N/A|-18.283|-333.412|N/A|N/A
ethylammonium#chloride|0336|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-2.473|-303.11|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|2.458|N/A|-15.890|-319.016|N/A|N/A
ethylammonium#chloride|0337|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-1.967|-292.753|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|1.658|N/A|-14.031|-307.093|N/A|N/A
ethylammonium#chloride|0338|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-1.529|-281.958|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|1.068|N/A|-12.201|-294.62|N/A|N/A
ethylammonium#chloride|0345|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-27.259|-377.884|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|93.390|N/A|-40.748|-352.5|N/A|N/A
ethylammonium#chloride|0347|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-16.865|-336.424|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|42.761|N/A|-29.845|-340.373|N/A|N/A
ethylammonium#chloride|0348|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-13.128|-320.08|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|28.325|N/A|-25.599|-330.482|N/A|N/A
ethylammonium#chloride|0349|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-10.256|-306.237|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|18.831|N/A|-22.122|-319.784|N/A|N/A
ethylammonium#chloride|0350|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-8.284|-295.628|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|13.213|N/A|-19.571|-310.27|N/A|N/A
ethylammonium#chloride|0351|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-6.514|-284.8|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|8.844|N/A|-17.097|-299.566|N/A|N/A
ethylammonium#chloride|0352|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-5.141|-275.048|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|5.941|N/A|-14.999|-289.246|N/A|N/A
ethylammonium#chloride|0353|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.193|-267.218|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|4.205|N/A|-13.414|-280.619|N/A|N/A
ethylammonium#chloride|0358|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-33.845|-440.465|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|108.821|N/A|-48.379|-413.868|N/A|N/A
ethylammonium#chloride|0359|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-24.939|-405.212|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|66.620|N/A|-41.303|-404.834|N/A|N/A
ethylammonium#chloride|0360|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-18.995|-380.323|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|42.870|N/A|-35.729|-392.176|N/A|N/A
ethylammonium#chloride|0361|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-14.495|-359.801|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|27.630|N/A|-30.913|-377.578|N/A|N/A
ethylammonium#chloride|0362|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-10.761|-340.563|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|17.002|N/A|-26.360|-360.682|N/A|N/A
